"loan_id","loan_purpose","date","loan_granted","loan_repaid"
523003,"emergency_funds","2012-05-14",1,1
926562,"investment","2012-05-22",1,1
974662,"home","2012-10-19",0,NA
987356,"emergency_funds","2012-11-07",0,NA
490484,"emergency_funds","2012-10-22",0,NA
1771,"emergency_funds","2012-11-05",0,NA
303323,"business","2012-06-20",1,1
505994,"business","2012-04-18",1,1
772417,"investment","2012-11-28",0,NA
535011,"emergency_funds","2012-10-01",1,0
225227,"investment","2012-06-11",0,NA
804696,"emergency_funds","2012-05-10",0,NA
838031,"other","2012-03-12",1,1
518193,"home","2012-08-21",1,1
346742,"emergency_funds","2012-08-02",0,NA
887624,"other","2012-12-06",0,NA
454338,"emergency_funds","2012-04-17",0,NA
990092,"home","2012-07-03",1,0
303265,"other","2012-04-19",1,1
563472,"business","2012-12-18",0,NA
399737,"other","2012-05-07",1,0
455099,"home","2012-07-19",0,NA
734395,"emergency_funds","2012-03-01",1,1
119205,"other","2012-04-12",0,NA
92879,"other","2012-11-05",1,1
384893,"other","2012-09-03",0,NA
25630,"home","2012-09-03",1,1
748611,"emergency_funds","2012-10-03",0,NA
416753,"emergency_funds","2012-07-31",0,NA
716199,"emergency_funds","2012-12-05",1,0
876165,"other","2012-12-11",1,1
672920,"business","2012-11-22",0,NA
191957,"investment","2012-06-05",1,0
950772,"business","2012-01-31",1,1
39442,"investment","2012-11-15",1,1
880659,"business","2012-06-06",1,1
730694,"home","2012-03-08",1,1
749772,"other","2012-06-18",0,NA
557376,"other","2012-12-28",1,1
292942,"other","2012-04-26",0,NA
592436,"home","2012-11-20",1,0
306800,"investment","2012-08-22",1,0
798173,"home","2012-03-06",1,1
16289,"other","2012-11-26",0,NA
32286,"home","2012-05-02",1,1
458803,"emergency_funds","2012-10-23",1,1
415919,"investment","2012-11-08",1,0
394318,"other","2012-04-02",0,NA
472620,"emergency_funds","2012-06-04",0,NA
748785,"other","2012-08-13",1,0
205964,"investment","2012-02-09",1,1
918457,"home","2012-09-10",0,NA
238140,"business","2012-02-01",0,NA
150884,"home","2012-09-28",0,NA
584805,"other","2012-11-15",0,NA
550548,"other","2012-02-09",1,0
724124,"emergency_funds","2012-08-28",0,NA
610816,"business","2012-02-07",1,1
50472,"home","2012-08-22",0,NA
461043,"home","2012-04-12",1,0
762152,"other","2012-07-11",1,1
142391,"emergency_funds","2012-10-26",1,0
950010,"home","2012-08-24",0,NA
512007,"other","2012-06-20",0,NA
847522,"investment","2012-05-22",1,0
457772,"investment","2012-08-13",0,NA
123286,"business","2012-01-09",0,NA
749976,"emergency_funds","2012-12-20",0,NA
894711,"home","2012-12-03",1,1
621483,"emergency_funds","2012-11-26",0,NA
831465,"other","2012-05-23",0,NA
560092,"home","2012-02-03",1,0
39158,"other","2012-11-12",0,NA
168189,"other","2012-02-22",1,1
127813,"emergency_funds","2012-12-13",1,0
751040,"emergency_funds","2012-06-06",1,0
689508,"business","2012-03-16",0,NA
353982,"emergency_funds","2012-09-07",1,1
131351,"investment","2012-08-21",0,NA
190205,"business","2012-01-12",0,NA
495127,"business","2012-12-04",1,1
133829,"business","2012-09-18",1,1
720718,"business","2012-06-25",1,1
886857,"investment","2012-03-06",1,1
896094,"emergency_funds","2012-01-25",0,NA
147022,"investment","2012-05-23",0,NA
660685,"home","2012-09-13",0,NA
772719,"investment","2012-04-10",1,1
515968,"business","2012-07-03",1,1
430783,"investment","2012-09-24",1,1
123176,"business","2012-05-09",1,1
624766,"business","2012-11-21",0,NA
627348,"business","2012-10-24",0,NA
901502,"emergency_funds","2012-11-21",0,NA
139569,"home","2012-05-30",0,NA
480767,"investment","2012-04-09",1,0
853966,"business","2012-04-23",0,NA
890218,"home","2012-05-04",1,0
985838,"emergency_funds","2012-04-17",0,NA
501859,"home","2012-08-31",1,1
528975,"emergency_funds","2012-10-03",1,0
290088,"home","2012-05-16",1,1
115701,"other","2012-12-21",1,0
312005,"investment","2012-08-15",1,1
997715,"emergency_funds","2012-08-02",0,NA
436003,"investment","2012-08-09",1,1
626108,"home","2012-05-07",1,1
577970,"investment","2012-09-05",0,NA
420344,"investment","2012-12-06",0,NA
751424,"emergency_funds","2012-01-03",1,1
390429,"investment","2012-03-08",1,1
353629,"other","2012-01-13",1,1
767765,"emergency_funds","2012-05-09",0,NA
256517,"home","2012-05-14",0,NA
458845,"home","2012-01-06",1,0
595118,"home","2012-04-03",0,NA
670614,"investment","2012-10-29",0,NA
804244,"home","2012-03-01",1,1
432225,"investment","2012-05-15",0,NA
47348,"investment","2012-01-10",0,NA
756172,"home","2012-03-16",1,1
178535,"emergency_funds","2012-01-11",1,0
87132,"other","2012-06-05",1,0
252968,"other","2012-07-26",1,0
589795,"home","2012-10-11",1,1
356004,"business","2012-05-16",0,NA
184106,"home","2012-03-13",1,1
615583,"home","2012-05-15",1,1
586018,"home","2012-09-10",0,NA
38379,"other","2012-05-16",0,NA
43941,"emergency_funds","2012-05-25",0,NA
908500,"home","2012-01-17",1,1
631289,"business","2012-04-23",1,0
579382,"other","2012-09-28",1,0
30009,"emergency_funds","2012-03-15",0,NA
267352,"emergency_funds","2012-08-02",0,NA
797732,"business","2012-01-16",1,1
502736,"home","2012-03-20",1,1
270207,"other","2012-05-07",1,0
560539,"investment","2012-04-30",0,NA
635737,"home","2012-07-09",1,0
571852,"home","2012-04-26",0,NA
189929,"emergency_funds","2012-09-18",0,NA
56060,"investment","2012-09-18",0,NA
332022,"business","2012-03-20",0,NA
302319,"home","2012-01-31",0,NA
483651,"investment","2012-02-01",1,1
246104,"home","2012-02-29",1,0
373096,"business","2012-05-15",1,1
498489,"home","2012-07-27",1,1
223034,"home","2012-05-11",0,NA
230375,"investment","2012-11-12",0,NA
845639,"other","2012-03-21",1,0
467154,"investment","2012-10-15",1,1
674773,"business","2012-03-27",0,NA
413959,"other","2012-12-11",0,NA
294978,"emergency_funds","2012-08-30",0,NA
764175,"home","2012-03-19",0,NA
412537,"emergency_funds","2012-04-25",0,NA
67626,"emergency_funds","2012-10-25",0,NA
359552,"home","2012-12-19",0,NA
234401,"other","2012-10-19",1,1
475264,"business","2012-09-14",1,1
504582,"investment","2012-06-11",0,NA
419946,"investment","2012-01-09",1,1
857165,"emergency_funds","2012-02-13",1,0
492339,"business","2012-07-25",1,1
602961,"emergency_funds","2012-01-31",0,NA
247583,"investment","2012-11-07",1,1
711565,"home","2012-03-01",0,NA
198409,"home","2012-03-14",0,NA
233381,"home","2012-09-10",0,NA
77196,"investment","2012-03-22",0,NA
696242,"investment","2012-04-11",1,1
787673,"business","2012-04-10",0,NA
666981,"business","2012-09-17",1,1
113854,"home","2012-09-24",0,NA
363128,"other","2012-04-25",1,1
951316,"business","2012-05-03",0,NA
361999,"home","2012-03-09",0,NA
86530,"emergency_funds","2012-03-19",0,NA
39653,"business","2012-07-23",1,0
533347,"home","2012-12-19",1,0
979988,"business","2012-07-17",1,1
46675,"investment","2012-08-02",1,1
615942,"other","2012-08-28",1,1
829786,"other","2012-09-20",1,0
588950,"home","2012-03-28",0,NA
498770,"emergency_funds","2012-12-17",0,NA
71472,"emergency_funds","2012-03-01",0,NA
923364,"emergency_funds","2012-05-16",1,1
540173,"business","2012-08-03",0,NA
309230,"business","2012-05-16",1,1
466355,"investment","2012-07-19",1,1
18153,"emergency_funds","2012-09-27",1,1
511807,"investment","2012-10-30",1,1
223224,"other","2012-10-05",0,NA
134791,"business","2012-07-11",1,0
812546,"home","2012-12-04",0,NA
8188,"business","2012-07-24",0,NA
84414,"home","2012-03-01",0,NA
884156,"investment","2012-07-23",0,NA
320984,"emergency_funds","2012-06-27",1,0
608854,"emergency_funds","2012-09-21",0,NA
32493,"business","2012-01-30",0,NA
271168,"emergency_funds","2012-07-13",0,NA
568361,"other","2012-07-30",0,NA
505531,"other","2012-06-11",1,0
276867,"business","2012-08-31",0,NA
713546,"business","2012-05-07",0,NA
654417,"investment","2012-08-27",0,NA
782337,"investment","2012-04-18",1,1
237017,"other","2012-10-11",1,0
674638,"other","2012-08-02",1,0
60062,"investment","2012-05-14",0,NA
65223,"business","2012-09-10",0,NA
187628,"home","2012-09-11",0,NA
193224,"emergency_funds","2012-03-07",1,1
227465,"emergency_funds","2012-04-06",0,NA
264501,"emergency_funds","2012-08-09",0,NA
402161,"investment","2012-12-07",0,NA
576056,"home","2012-01-05",1,1
733817,"home","2012-01-26",0,NA
528433,"investment","2012-08-02",0,NA
589681,"emergency_funds","2012-04-27",0,NA
608329,"investment","2012-01-02",0,NA
926074,"business","2012-03-22",0,NA
381003,"business","2012-05-17",0,NA
976441,"business","2012-03-27",0,NA
624340,"home","2012-09-26",0,NA
934349,"home","2012-03-13",0,NA
84183,"home","2012-04-04",1,0
32283,"investment","2012-11-13",1,1
807763,"home","2012-03-09",1,0
315265,"emergency_funds","2012-11-28",0,NA
652960,"business","2012-03-06",0,NA
356520,"business","2012-01-09",1,1
186090,"investment","2012-06-14",0,NA
223487,"home","2012-09-04",0,NA
278104,"business","2012-11-21",1,0
265335,"business","2012-06-05",1,1
866854,"emergency_funds","2012-10-15",0,NA
857836,"emergency_funds","2012-01-17",0,NA
261528,"home","2012-05-03",0,NA
995710,"emergency_funds","2012-08-21",1,1
500106,"investment","2012-03-27",1,0
405722,"other","2012-11-28",0,NA
109705,"investment","2012-05-23",0,NA
660672,"investment","2012-03-06",0,NA
426876,"investment","2012-11-12",0,NA
197315,"investment","2012-11-22",1,1
813384,"other","2012-01-11",0,NA
318758,"other","2012-05-02",0,NA
32259,"home","2012-02-22",1,1
602055,"other","2012-09-12",1,1
517096,"home","2012-11-26",1,1
818255,"business","2012-09-21",0,NA
608166,"investment","2012-03-06",1,1
292709,"home","2012-12-18",0,NA
612697,"emergency_funds","2012-12-04",0,NA
199110,"business","2012-09-07",1,1
948257,"emergency_funds","2012-07-25",1,1
197813,"home","2012-11-15",1,0
798619,"emergency_funds","2012-08-30",1,0
526623,"emergency_funds","2012-04-20",0,NA
176351,"investment","2012-06-28",0,NA
144042,"investment","2012-10-22",1,0
692558,"business","2012-01-02",1,1
388289,"investment","2012-07-20",0,NA
971208,"emergency_funds","2012-05-14",1,1
532500,"investment","2012-03-06",0,NA
88125,"emergency_funds","2012-07-23",0,NA
651003,"business","2012-09-25",0,NA
835577,"business","2012-03-22",1,1
113458,"emergency_funds","2012-11-21",1,1
544036,"emergency_funds","2012-03-15",0,NA
419296,"emergency_funds","2012-06-06",1,1
141215,"other","2012-12-28",0,NA
804830,"emergency_funds","2012-10-09",1,0
470226,"investment","2012-10-31",1,0
823027,"other","2012-11-07",0,NA
145950,"home","2012-09-18",0,NA
522390,"business","2012-06-27",1,0
432544,"emergency_funds","2012-08-17",0,NA
563554,"emergency_funds","2012-08-22",1,0
398579,"other","2012-04-10",1,1
598287,"emergency_funds","2012-04-18",0,NA
334227,"other","2012-06-27",1,0
636362,"home","2012-10-16",0,NA
653452,"home","2012-10-23",0,NA
247094,"other","2012-09-27",1,1
381347,"business","2012-09-13",1,0
779375,"business","2012-02-13",1,0
561838,"investment","2012-07-09",0,NA
585033,"home","2012-11-14",0,NA
58062,"emergency_funds","2012-06-28",0,NA
962453,"emergency_funds","2012-04-02",1,1
663291,"business","2012-01-24",1,1
607224,"investment","2012-06-19",0,NA
720651,"investment","2012-03-22",0,NA
272633,"emergency_funds","2012-04-17",1,1
511787,"emergency_funds","2012-10-17",1,0
564757,"emergency_funds","2012-05-30",0,NA
647042,"home","2012-12-26",1,1
757826,"investment","2012-11-21",0,NA
880844,"business","2012-04-24",1,1
332250,"emergency_funds","2012-03-06",0,NA
840579,"other","2012-02-03",0,NA
648214,"home","2012-06-15",1,0
637783,"business","2012-04-26",1,1
866874,"other","2012-01-09",0,NA
325481,"emergency_funds","2012-09-03",0,NA
793213,"business","2012-08-02",1,1
757690,"other","2012-05-25",1,1
99538,"business","2012-09-18",1,1
992840,"other","2012-06-25",0,NA
542043,"other","2012-01-18",0,NA
523285,"emergency_funds","2012-02-02",0,NA
199523,"business","2012-09-10",0,NA
728970,"emergency_funds","2012-04-16",0,NA
748422,"home","2012-03-27",1,0
549723,"emergency_funds","2012-08-16",0,NA
760050,"investment","2012-07-13",1,1
862949,"emergency_funds","2012-11-21",1,0
819388,"business","2012-06-20",0,NA
134582,"investment","2012-10-08",1,1
253028,"investment","2012-03-28",0,NA
641799,"home","2012-11-30",1,1
424926,"business","2012-08-29",1,1
247927,"emergency_funds","2012-04-24",1,0
961051,"investment","2012-04-11",1,1
299487,"emergency_funds","2012-05-03",1,0
698310,"business","2012-09-27",0,NA
274049,"business","2012-07-09",1,1
657269,"home","2012-03-06",1,1
552777,"other","2012-07-24",1,0
344750,"investment","2012-05-16",0,NA
74046,"investment","2012-09-14",1,1
802297,"home","2012-07-11",1,1
626604,"home","2012-05-22",0,NA
785608,"business","2012-02-27",1,1
796570,"investment","2012-11-15",0,NA
970104,"home","2012-09-28",0,NA
755211,"emergency_funds","2012-09-06",0,NA
859516,"business","2012-05-18",1,1
257998,"investment","2012-05-31",1,1
233052,"other","2012-10-08",0,NA
859227,"business","2012-11-02",0,NA
383591,"business","2012-07-03",1,1
300500,"business","2012-01-02",0,NA
59906,"other","2012-03-13",1,1
434037,"business","2012-11-26",1,0
181806,"home","2012-07-24",1,1
848152,"emergency_funds","2012-01-25",0,NA
271177,"investment","2012-05-23",1,1
872387,"emergency_funds","2012-04-30",1,1
349149,"investment","2012-08-21",1,1
994235,"investment","2012-03-29",1,1
408488,"other","2012-06-13",1,1
550841,"emergency_funds","2012-03-22",0,NA
766898,"business","2012-12-07",1,1
653581,"business","2012-08-21",0,NA
779754,"business","2012-05-09",0,NA
608205,"business","2012-07-10",1,1
104606,"home","2012-10-22",1,1
60653,"home","2012-10-23",0,NA
347914,"emergency_funds","2012-06-25",1,0
236830,"emergency_funds","2012-08-06",0,NA
995838,"investment","2012-01-19",0,NA
399765,"emergency_funds","2012-11-05",1,0
837042,"investment","2012-06-06",0,NA
602435,"investment","2012-09-12",0,NA
716808,"investment","2012-09-06",1,1
264210,"home","2012-02-22",1,0
383623,"home","2012-12-13",1,1
424944,"investment","2012-05-22",0,NA
218053,"home","2012-03-13",0,NA
588383,"emergency_funds","2012-09-12",0,NA
291840,"emergency_funds","2012-07-30",0,NA
619582,"investment","2012-04-23",0,NA
360669,"business","2012-10-24",0,NA
549963,"home","2012-01-17",0,NA
864862,"investment","2012-02-13",0,NA
192436,"home","2012-10-09",0,NA
701674,"emergency_funds","2012-01-31",1,1
283733,"business","2012-09-25",1,0
677044,"investment","2012-07-23",1,1
24993,"other","2012-01-16",0,NA
264799,"emergency_funds","2012-04-10",0,NA
28188,"business","2012-07-25",1,1
577986,"other","2012-02-17",1,1
853600,"business","2012-01-25",1,0
512956,"home","2012-01-03",1,1
98394,"business","2012-05-23",0,NA
225321,"emergency_funds","2012-08-30",0,NA
905415,"other","2012-01-02",1,0
505734,"business","2012-07-09",0,NA
537900,"emergency_funds","2012-01-09",0,NA
189655,"investment","2012-10-17",1,0
860909,"investment","2012-04-17",1,1
230966,"business","2012-08-14",1,1
156212,"emergency_funds","2012-08-30",1,1
702781,"other","2012-07-12",0,NA
339986,"emergency_funds","2012-03-26",1,0
468066,"business","2012-02-13",1,1
940358,"business","2012-12-24",1,1
2249,"home","2012-07-18",0,NA
554290,"home","2012-06-25",0,NA
182574,"investment","2012-09-03",1,1
578323,"business","2012-07-30",1,1
211166,"emergency_funds","2012-11-20",1,0
880510,"home","2012-01-18",0,NA
50672,"home","2012-01-09",0,NA
949638,"other","2012-05-09",0,NA
271893,"home","2012-03-15",0,NA
418539,"investment","2012-07-09",0,NA
837600,"home","2012-10-18",0,NA
90227,"emergency_funds","2012-09-07",1,0
639998,"investment","2012-03-26",0,NA
920151,"home","2012-07-31",1,1
57639,"home","2012-05-14",1,1
56759,"home","2012-08-07",1,0
945152,"business","2012-02-02",0,NA
505550,"business","2012-05-10",0,NA
958971,"investment","2012-07-19",0,NA
978017,"emergency_funds","2012-11-12",0,NA
592416,"investment","2012-06-22",1,1
836670,"business","2012-02-27",0,NA
58049,"investment","2012-04-09",1,1
936018,"business","2012-12-11",1,1
479811,"home","2012-06-25",0,NA
966121,"investment","2012-01-11",1,1
302486,"investment","2012-11-20",1,1
976540,"business","2012-06-04",0,NA
564944,"other","2012-10-24",0,NA
758017,"business","2012-05-03",0,NA
738683,"emergency_funds","2012-06-18",1,0
977558,"home","2012-01-03",0,NA
48761,"investment","2012-06-14",1,0
611162,"business","2012-06-04",1,1
21826,"home","2012-03-28",1,0
484090,"home","2012-01-25",0,NA
691217,"home","2012-06-12",1,1
567231,"business","2012-05-28",1,1
234382,"home","2012-08-15",0,NA
33248,"investment","2012-02-14",0,NA
117328,"other","2012-06-04",1,1
789232,"other","2012-01-11",1,0
265198,"home","2012-09-17",0,NA
545220,"investment","2012-09-25",0,NA
339864,"home","2012-12-17",0,NA
380670,"investment","2012-07-09",0,NA
367424,"business","2012-01-05",0,NA
45700,"other","2012-12-18",1,1
829412,"home","2012-08-27",0,NA
42515,"emergency_funds","2012-01-10",1,0
48085,"home","2012-03-29",1,1
958426,"emergency_funds","2012-08-23",1,0
924537,"investment","2012-12-05",1,1
317548,"emergency_funds","2012-11-19",0,NA
768898,"emergency_funds","2012-05-31",0,NA
646503,"investment","2012-01-20",0,NA
630310,"emergency_funds","2012-09-24",0,NA
654884,"emergency_funds","2012-07-09",1,0
147049,"other","2012-01-17",1,0
951437,"home","2012-11-01",0,NA
119135,"emergency_funds","2012-01-31",1,0
943130,"business","2012-10-11",0,NA
762950,"other","2012-05-08",0,NA
845302,"investment","2012-04-04",0,NA
379274,"business","2012-11-09",0,NA
920208,"emergency_funds","2012-07-24",0,NA
115136,"emergency_funds","2012-07-04",1,1
952545,"investment","2012-12-14",0,NA
425275,"home","2012-08-03",1,1
856027,"investment","2012-03-12",1,1
892324,"other","2012-12-17",1,1
406872,"other","2012-07-25",0,NA
20044,"emergency_funds","2012-12-27",1,0
343656,"emergency_funds","2012-07-02",1,1
601469,"home","2012-09-24",0,NA
506678,"emergency_funds","2012-12-11",1,0
253888,"home","2012-06-06",0,NA
112352,"investment","2012-08-07",1,1
451757,"business","2012-04-17",0,NA
910087,"other","2012-02-17",0,NA
116188,"business","2012-04-30",0,NA
630507,"home","2012-10-19",1,1
185692,"emergency_funds","2012-03-02",0,NA
511830,"emergency_funds","2012-01-31",0,NA
397262,"other","2012-03-14",0,NA
519834,"investment","2012-06-14",0,NA
825434,"home","2012-05-14",1,1
697896,"investment","2012-02-21",0,NA
514499,"emergency_funds","2012-11-01",1,0
905440,"home","2012-01-13",0,NA
798350,"business","2012-03-12",0,NA
296663,"other","2012-08-09",0,NA
892906,"emergency_funds","2012-12-19",1,1
816248,"investment","2012-05-17",0,NA
746319,"emergency_funds","2012-04-18",0,NA
666837,"home","2012-01-25",0,NA
271680,"home","2012-03-02",1,1
307037,"investment","2012-01-04",0,NA
394614,"emergency_funds","2012-02-27",0,NA
335479,"emergency_funds","2012-05-16",1,1
597266,"other","2012-06-20",0,NA
397533,"home","2012-01-23",0,NA
