"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
767161,3,"design",29,178000,"2012-04-09","2013-03-01"
151544,1,"customer_service",29,121000,"2014-05-12","2015-08-28"
777165,1,"sales",6,122000,"2012-12-10","2014-01-17"
634650,5,"customer_service",27,113000,"2011-04-11","2013-07-19"
272434,3,"customer_service",22,101000,"2015-05-11",NA
724859,7,"customer_service",23,1e+05,"2012-01-19","2014-10-24"
916188,9,"data_science",17,252000,"2015-03-09",NA
536648,1,"customer_service",3,27000,"2015-11-16",NA
992646,4,"customer_service",5,69000,"2015-05-27",NA
408429,5,"customer_service",24,85000,"2013-05-06","2014-04-11"
295624,5,"data_science",27,232000,"2013-10-14","2014-09-19"
567314,2,"customer_service",14,81000,"2013-08-20",NA
484668,2,"data_science",7,194000,"2015-01-26",NA
213373,2,"engineer",4,82000,"2011-07-05","2014-02-19"
757310,1,"engineer",6,201000,"2014-05-06",NA
621270,1,"data_science",19,269000,"2014-09-08",NA
110326,3,"customer_service",20,89000,"2013-05-20","2014-06-06"
449212,1,"customer_service",23,129000,"2015-08-03",NA
109537,4,"engineer",21,194000,"2013-12-23",NA
889586,4,"design",26,165000,"2011-01-24","2012-01-06"
815999,1,"customer_service",10,87000,"2012-12-17","2014-01-10"
223861,8,"customer_service",6,60000,"2013-06-24",NA
889891,5,"sales",16,185000,"2013-02-05",NA
395295,1,"customer_service",5,79000,"2013-03-19","2014-02-28"
257064,1,"engineer",19,248000,"2011-10-24","2015-10-30"
495222,8,"customer_service",24,98000,"2012-03-19","2013-04-01"
993230,2,"customer_service",5,74000,"2012-11-26",NA
210958,3,"customer_service",23,96000,"2011-01-24","2012-10-05"
37169,6,"sales",1,41000,"2013-04-01",NA
765490,2,"design",18,195000,"2012-04-30","2015-03-13"
241440,2,"data_science",12,181000,"2011-08-22","2013-08-30"
444306,5,"customer_service",12,54000,"2013-08-12","2014-07-18"
344196,1,"customer_service",19,128000,"2015-11-30",NA
761452,1,"customer_service",28,115000,"2012-05-08","2014-06-27"
432699,1,"customer_service",28,122000,"2014-07-28",NA
132566,1,"engineer",2,81000,"2013-05-01","2014-06-06"
672091,1,"design",14,121000,"2015-07-27",NA
170947,1,"marketing",11,152000,"2014-02-18",NA
453563,9,"customer_service",6,69000,"2013-09-09","2014-08-22"
370757,10,"engineer",19,276000,"2011-02-28","2015-03-06"
928091,9,"sales",26,179000,"2011-06-06","2012-06-08"
89739,1,"customer_service",25,130000,"2012-05-03","2014-04-21"
521924,2,"marketing",29,215000,"2014-10-27",NA
608171,7,"design",15,148000,"2014-07-07",NA
36502,2,"customer_service",16,93000,"2014-04-14","2015-06-05"
697576,2,"customer_service",29,110000,"2012-06-18","2013-07-19"
119113,3,"customer_service",3,22000,"2015-07-08",NA
454882,7,"sales",23,161000,"2011-03-28","2012-03-23"
324708,10,"marketing",2,38000,"2013-07-15",NA
379765,1,"sales",11,141000,"2015-08-31",NA
467026,4,"sales",29,153000,"2013-11-04","2015-09-04"
616989,2,"sales",12,128000,"2012-07-16","2013-08-16"
979756,3,"marketing",23,149000,"2012-11-19",NA
404930,6,"data_science",13,145000,"2015-08-31",NA
643678,5,"sales",12,89000,"2014-09-29","2015-10-09"
400521,4,"marketing",25,139000,"2012-10-22",NA
589151,7,"data_science",7,149000,"2012-04-02","2015-03-06"
196174,1,"sales",11,102000,"2015-02-09",NA
152576,2,"customer_service",6,49000,"2015-07-27",NA
686190,7,"customer_service",16,101000,"2013-01-29","2014-10-31"
409062,6,"customer_service",18,92000,"2015-05-04",NA
548233,2,"sales",2,50000,"2014-04-07",NA
344320,2,"marketing",5,109000,"2015-10-05",NA
565042,3,"customer_service",7,66000,"2011-10-03","2014-10-03"
462626,2,"customer_service",26,95000,"2014-12-18",NA
276759,8,"customer_service",28,113000,"2015-01-12",NA
931740,5,"marketing",1,44000,"2015-08-03",NA
182682,5,"engineer",19,255000,"2011-06-06","2014-09-12"
237948,4,"marketing",12,110000,"2012-04-26",NA
25788,5,"marketing",9,103000,"2014-02-24",NA
307835,4,"customer_service",25,101000,"2011-07-25","2014-10-17"
533057,1,"sales",8,123000,"2012-09-24","2013-10-18"
84284,6,"sales",9,91000,"2011-09-26","2012-09-14"
53401,3,"sales",18,164000,"2015-08-24",NA
624463,2,"engineer",13,162000,"2015-09-28",NA
47642,10,"customer_service",29,92000,"2015-07-27",NA
466847,2,"engineer",7,196000,"2012-07-09","2015-06-26"
847746,9,"data_science",8,168000,"2014-01-13",NA
791712,2,"marketing",26,215000,"2012-12-03","2014-10-15"
890379,6,"customer_service",17,106000,"2012-04-03","2014-05-02"
230112,4,"data_science",27,241000,"2015-06-22",NA
326009,2,"customer_service",7,86000,"2013-07-15","2015-08-28"
956315,1,"customer_service",12,74000,"2011-04-11","2012-03-30"
573445,6,"marketing",21,156000,"2012-12-17","2013-12-27"
157885,10,"customer_service",13,61000,"2012-05-09","2013-05-17"
450912,2,"data_science",2,77000,"2014-03-17",NA
293122,9,"sales",3,42000,"2013-10-07",NA
681432,1,"engineer",13,223000,"2014-09-29",NA
11673,5,"marketing",11,108000,"2011-11-21","2015-09-04"
123943,3,"engineer",24,238000,"2012-01-17","2015-05-01"
677858,4,"sales",17,194000,"2011-05-10","2013-09-13"
571527,3,"design",27,160000,"2015-08-03",NA
681311,7,"engineer",14,158000,"2013-03-11",NA
241132,3,"marketing",22,165000,"2011-09-27","2012-06-15"
119483,6,"sales",7,97000,"2012-12-03",NA
447047,1,"design",21,161000,"2014-12-08",NA
361640,3,"customer_service",18,104000,"2015-11-23",NA
838241,10,"engineer",2,66000,"2014-01-21",NA
35021,3,"engineer",25,253000,"2011-03-16","2014-07-11"
370272,5,"customer_service",13,69000,"2014-07-08",NA
879194,2,"customer_service",18,119000,"2012-01-03",NA
476465,2,"customer_service",8,70000,"2015-10-05",NA
976286,1,"engineer",11,187000,"2011-11-10","2013-01-14"
131643,5,"customer_service",8,62000,"2013-03-04","2015-05-22"
917271,2,"customer_service",2,32000,"2014-08-18",NA
279715,4,"engineer",15,235000,"2015-04-29",NA
494672,6,"marketing",9,109000,"2015-06-15",NA
288386,3,"marketing",12,103000,"2015-03-16",NA
623833,2,"data_science",9,192000,"2012-08-13",NA
490560,2,"design",9,109000,"2012-11-06","2014-06-20"
259298,1,"engineer",9,218000,"2011-11-07","2015-10-16"
896602,9,"customer_service",15,113000,"2014-10-13","2015-09-25"
483792,3,"marketing",1,44000,"2014-09-02","2015-10-09"
380571,1,"engineer",16,272000,"2011-10-18","2013-10-29"
296304,7,"customer_service",3,25000,"2011-04-18","2014-10-17"
636624,6,"engineer",5,193000,"2014-05-19","2015-05-29"
563206,2,"customer_service",25,119000,"2013-01-14","2014-02-21"
982596,2,"marketing",13,145000,"2013-07-15","2014-06-27"
988789,5,"marketing",26,178000,"2011-11-21","2012-12-07"
641250,3,"sales",21,150000,"2015-07-13",NA
236299,1,"data_science",19,285000,"2013-11-25","2015-11-20"
753372,6,"data_science",17,246000,"2014-10-13",NA
232980,8,"customer_service",29,85000,"2014-07-28",NA
452325,1,"marketing",4,59000,"2012-02-13",NA
926003,5,"customer_service",16,93000,"2013-12-30",NA
928263,7,"engineer",25,225000,"2014-10-20",NA
609456,1,"customer_service",16,121000,"2012-04-16","2013-05-24"
194770,2,"customer_service",10,91000,"2014-01-21",NA
319555,2,"customer_service",13,77000,"2011-11-03",NA
158631,2,"customer_service",12,74000,"2013-03-25",NA
556170,9,"data_science",1,66000,"2015-02-23",NA
601441,3,"engineer",28,233000,"2013-08-19",NA
748443,4,"customer_service",2,24000,"2012-07-05",NA
347095,1,"engineer",23,370000,"2012-11-06","2014-08-26"
370747,1,"data_science",12,189000,"2014-08-25",NA
350065,1,"customer_service",24,131000,"2012-11-01",NA
530685,3,"sales",22,172000,"2011-09-29","2015-10-30"
150451,5,"data_science",17,208000,"2015-05-26",NA
633124,1,"data_science",22,297000,"2014-12-01",NA
756921,2,"engineer",17,295000,"2015-09-21",NA
972902,1,"marketing",22,178000,"2013-11-18","2014-10-17"
469528,7,"engineer",10,145000,"2015-08-31",NA
973345,6,"engineer",13,157000,"2011-04-25","2014-03-14"
688263,5,"data_science",5,174000,"2013-07-10",NA
261060,3,"customer_service",6,66000,"2012-02-27","2015-01-23"
114656,3,"customer_service",8,58000,"2014-11-03","2015-10-09"
504834,1,"data_science",29,268000,"2013-10-14",NA
801188,4,"design",7,99000,"2014-07-07","2015-06-19"
99801,4,"design",4,49000,"2015-10-26",NA
490873,2,"marketing",8,105000,"2013-06-17","2015-07-14"
422760,1,"customer_service",12,82000,"2013-04-29","2014-07-11"
231560,4,"data_science",7,173000,"2013-02-04","2014-02-14"
629472,5,"customer_service",23,107000,"2014-01-27","2015-12-04"
420828,10,"sales",7,127000,"2011-10-31","2012-10-18"
636111,1,"data_science",27,346000,"2011-09-06","2015-10-23"
919280,4,"design",28,169000,"2014-04-14","2015-05-01"
205496,8,"customer_service",15,97000,"2011-12-12","2012-12-27"
850400,10,"marketing",15,172000,"2013-04-15","2015-06-05"
35033,8,"sales",9,111000,"2014-11-25","2015-10-16"
526900,2,"design",7,139000,"2013-10-14","2014-12-19"
367152,2,"customer_service",26,104000,"2015-04-15",NA
779201,3,"customer_service",2,24000,"2012-02-27","2014-01-17"
566523,2,"marketing",10,121000,"2013-04-22",NA
381386,5,"engineer",25,223000,"2011-09-12","2012-08-10"
489470,4,"engineer",16,220000,"2012-03-05",NA
106913,1,"customer_service",18,115000,"2013-04-17","2014-04-21"
519387,3,"customer_service",27,96000,"2011-03-29","2014-11-28"
887935,3,"data_science",14,148000,"2011-08-08","2015-10-30"
139716,4,"engineer",6,169000,"2012-08-20","2013-10-04"
232703,9,"design",21,168000,"2012-04-09","2013-02-01"
292602,1,"data_science",26,297000,"2014-11-24",NA
960281,7,"sales",8,109000,"2014-04-14","2015-03-20"
523975,3,"data_science",28,243000,"2012-03-05","2013-04-05"
870506,5,"sales",4,40000,"2014-06-03",NA
126831,1,"sales",23,212000,"2012-07-30",NA
227002,4,"sales",25,162000,"2011-06-13","2012-08-10"
88511,1,"sales",9,103000,"2015-03-30",NA
2213,1,"engineer",4,80000,"2014-08-20",NA
475739,1,"data_science",21,247000,"2015-11-02",NA
796865,1,"sales",17,191000,"2012-12-17",NA
599516,9,"engineer",22,221000,"2014-12-08",NA
622115,4,"sales",2,40000,"2012-11-06","2014-12-05"
917456,3,"customer_service",19,96000,"2013-11-18","2015-09-18"
526599,1,"marketing",16,205000,"2013-11-25",NA
855677,8,"data_science",19,216000,"2014-09-22",NA
208830,5,"sales",26,151000,"2013-08-26","2015-09-18"
410188,2,"data_science",12,209000,"2013-06-24","2014-07-25"
62631,7,"customer_service",21,1e+05,"2015-10-19",NA
970210,4,"customer_service",19,83000,"2013-01-02",NA
48211,1,"marketing",8,151000,"2012-05-07","2014-10-24"
619048,2,"customer_service",2,30000,"2015-04-27",NA
961788,6,"sales",26,142000,"2013-12-30","2015-01-09"
549713,7,"customer_service",15,1e+05,"2011-12-12",NA
919187,2,"sales",19,175000,"2014-12-22",NA
660552,3,"customer_service",12,71000,"2013-12-19",NA
200817,1,"marketing",7,131000,"2012-03-12","2014-05-09"
282714,2,"customer_service",17,92000,"2014-03-03",NA
864398,2,"customer_service",25,116000,"2014-12-29",NA
451592,1,"data_science",7,205000,"2015-06-01",NA
91186,4,"sales",22,163000,"2011-10-10","2013-10-18"
125005,1,"marketing",28,214000,"2011-07-11","2014-02-21"
246992,4,"engineer",28,269000,"2015-08-10",NA
255628,5,"sales",16,151000,"2011-06-01","2013-07-19"
104042,4,"customer_service",6,69000,"2014-05-27",NA
311495,4,"customer_service",23,96000,"2013-11-18",NA
172019,8,"sales",21,152000,"2012-12-31","2014-10-31"
294712,10,"sales",2,35000,"2013-06-10","2014-06-06"
718220,4,"marketing",8,97000,"2013-09-16","2015-11-20"
570401,4,"customer_service",13,65000,"2011-04-18","2015-04-10"
463704,2,"data_science",24,312000,"2015-01-26",NA
136227,1,"engineer",6,212000,"2014-04-03","2015-03-27"
253178,8,"engineer",26,225000,"2011-07-18",NA
531712,1,"customer_service",29,122000,"2012-01-09","2014-01-10"
106277,7,"sales",10,110000,"2013-10-28","2014-10-03"
130582,4,"customer_service",25,85000,"2014-02-24","2015-02-18"
692598,1,"engineer",9,155000,"2015-10-26",NA
407355,1,"marketing",4,54000,"2012-11-14","2014-10-24"
10800,1,"engineer",21,277000,"2012-06-04","2014-12-05"
52522,9,"data_science",16,218000,"2013-04-01",NA
871310,1,"customer_service",3,31000,"2012-11-06","2014-12-26"
461781,5,"customer_service",5,69000,"2013-04-04","2015-03-27"
928228,4,"customer_service",13,67000,"2015-04-06",NA
79540,4,"marketing",16,162000,"2012-10-15","2014-11-14"
796977,4,"engineer",25,207000,"2012-07-02","2013-06-28"
41730,9,"data_science",17,244000,"2013-10-21","2014-10-17"
176652,1,"customer_service",17,137000,"2013-11-04","2014-10-31"
43434,3,"customer_service",16,102000,"2011-08-30","2012-08-10"
817660,2,"marketing",20,211000,"2015-05-26",NA
120185,1,"sales",13,131000,"2014-08-18","2015-07-31"
484343,8,"customer_service",29,87000,"2014-07-03","2015-01-27"
456009,6,"sales",4,35000,"2012-10-08","2013-08-09"
846634,3,"sales",24,182000,"2012-08-27","2014-08-15"
932644,1,"data_science",7,164000,"2011-12-27","2015-04-06"
911749,1,"engineer",15,364000,"2014-11-24",NA
570627,1,"customer_service",1,31000,"2013-05-20",NA
920294,1,"marketing",8,133000,"2013-02-12",NA
602057,3,"design",26,169000,"2011-08-15","2012-06-22"
204377,2,"engineer",16,345000,"2014-12-22",NA
34737,3,"customer_service",1,22000,"2013-02-11",NA
964325,1,"customer_service",3,27000,"2015-07-08",NA
839196,1,"customer_service",3,26000,"2012-06-11","2013-03-15"
380165,2,"data_science",19,253000,"2013-12-09",NA
233239,1,"customer_service",16,121000,"2014-11-17",NA
597818,4,"customer_service",9,64000,"2014-04-14",NA
131995,8,"customer_service",17,101000,"2013-10-14","2014-10-31"
195801,7,"customer_service",2,29000,"2012-08-13",NA
30795,1,"data_science",17,289000,"2014-01-21",NA
482719,2,"customer_service",4,34000,"2015-09-08",NA
243536,2,"data_science",1,68000,"2013-06-17","2015-07-31"
430171,2,"data_science",14,202000,"2012-01-23","2013-02-08"
215171,2,"engineer",1,72000,"2014-05-12",NA
161088,9,"customer_service",13,65000,"2015-06-15",NA
417069,4,"customer_service",3,26000,"2014-07-28",NA
740289,6,"engineer",13,177000,"2013-04-29",NA
237226,2,"data_science",5,211000,"2015-01-05",NA
793560,3,"customer_service",12,59000,"2011-04-18","2013-04-12"
91368,1,"engineer",5,2e+05,"2013-07-16","2014-08-08"
17702,7,"engineer",20,269000,"2011-10-17",NA
628165,1,"sales",11,139000,"2014-07-21",NA
838699,3,"design",15,185000,"2015-02-23",NA
125818,6,"customer_service",29,99000,"2013-03-28","2015-03-25"
944599,1,"data_science",2,77000,"2012-06-04","2015-04-06"
703732,2,"marketing",28,168000,"2013-04-08","2014-05-30"
532337,2,"engineer",23,281000,"2015-03-16",NA
77634,7,"customer_service",19,114000,"2012-10-16","2013-10-25"
733407,4,"marketing",27,163000,"2015-04-06",NA
543230,7,"sales",12,103000,"2013-01-02","2015-03-13"
102609,1,"customer_service",15,135000,"2011-05-31","2012-05-23"
936835,1,"design",23,204000,"2013-04-22","2015-10-16"
962987,1,"customer_service",21,127000,"2013-11-04","2014-07-25"
930536,2,"engineer",17,349000,"2011-07-11","2014-03-21"
696307,1,"engineer",12,205000,"2014-05-19",NA
633055,1,"marketing",7,125000,"2015-02-23",NA
381693,1,"engineer",20,289000,"2011-07-25","2014-05-02"
808923,4,"engineer",22,246000,"2012-10-22","2013-12-06"
869790,1,"data_science",15,246000,"2012-05-29","2013-04-19"
226518,1,"engineer",6,176000,"2012-01-19","2015-04-06"
820072,2,"customer_service",18,108000,"2013-02-04","2014-02-14"
521316,8,"engineer",14,148000,"2011-03-21","2013-05-24"
493117,1,"customer_service",12,94000,"2013-01-07","2015-03-20"
967249,2,"customer_service",5,71000,"2015-03-02",NA
697264,2,"customer_service",23,144000,"2015-11-23",NA
774079,3,"sales",14,108000,"2011-11-21","2015-01-09"
634123,6,"customer_service",12,56000,"2014-03-03",NA
563933,10,"data_science",15,242000,"2012-05-21","2015-05-15"
875261,2,"data_science",25,330000,"2013-09-03","2015-07-24"
867902,2,"marketing",20,203000,"2015-10-19",NA
802894,4,"sales",2,38000,"2014-12-29",NA
773209,5,"data_science",18,225000,"2014-05-12",NA
650923,8,"engineer",13,140000,"2011-01-31","2012-02-24"
832982,1,"customer_service",21,103000,"2012-09-24",NA
403400,1,"engineer",24,295000,"2011-08-29","2012-09-21"
311561,2,"engineer",17,286000,"2013-10-21","2014-10-03"
727661,10,"data_science",4,57000,"2014-03-17",NA
560951,5,"customer_service",26,91000,"2015-06-22",NA
955201,1,"customer_service",10,71000,"2012-11-19",NA
45215,2,"customer_service",17,122000,"2013-05-28","2014-06-13"
250819,1,"engineer",3,70000,"2014-06-23","2015-07-17"
779176,1,"engineer",16,305000,"2011-02-28","2013-03-22"
271692,1,"customer_service",5,72000,"2012-01-17","2012-11-30"
17044,1,"engineer",26,343000,"2011-10-17","2013-09-13"
597491,7,"engineer",24,263000,"2014-04-08",NA
669757,10,"customer_service",20,94000,"2014-09-08","2015-08-28"
779596,1,"marketing",24,201000,"2011-10-17","2013-09-27"
180601,1,"data_science",2,68000,"2014-03-31","2015-03-27"
310703,3,"customer_service",18,95000,"2012-12-31","2015-06-19"
710984,9,"sales",24,176000,"2013-09-16","2014-08-22"
582568,1,"marketing",7,134000,"2011-01-31",NA
153468,10,"sales",27,143000,"2012-12-31",NA
668035,2,"customer_service",22,137000,"2012-07-09","2013-05-31"
928904,1,"customer_service",29,120000,"2015-08-10",NA
711598,1,"customer_service",3,33000,"2013-01-31","2014-09-05"
780515,10,"data_science",25,228000,"2013-10-07",NA
667811,1,"customer_service",5,77000,"2011-10-03","2013-07-26"
575259,4,"sales",16,150000,"2011-04-25","2013-06-07"
216351,1,"customer_service",4,29000,"2013-06-10",NA
399271,9,"customer_service",8,67000,"2012-05-21","2014-02-14"
690442,4,"sales",25,142000,"2015-10-08",NA
283575,8,"data_science",25,238000,"2015-04-20",NA
568905,2,"data_science",21,229000,"2015-03-30",NA
661788,1,"sales",8,130000,"2012-05-02","2013-05-17"
997294,1,"customer_service",22,133000,"2012-11-26","2014-11-28"
223275,1,"sales",9,118000,"2011-11-07","2012-09-14"
802849,1,"sales",9,132000,"2013-03-18","2015-01-20"
407950,1,"sales",24,171000,"2013-01-07","2015-04-10"
466675,1,"engineer",5,201000,"2013-02-04","2014-11-07"
634072,5,"customer_service",2,26000,"2014-10-08",NA
76308,5,"design",13,109000,"2012-05-21","2014-05-16"
813345,1,"data_science",1,74000,"2013-01-02","2014-01-31"
225877,7,"customer_service",23,97000,"2013-10-28","2015-10-09"
393077,3,"data_science",8,174000,"2015-06-08",NA
786162,1,"data_science",23,339000,"2014-07-30","2015-07-06"
208044,1,"sales",28,215000,"2014-02-18","2015-03-13"
979580,1,"design",15,211000,"2012-03-26","2014-03-14"
882377,2,"engineer",24,248000,"2015-01-05",NA
700181,1,"engineer",14,222000,"2012-01-17","2014-01-10"
275251,1,"customer_service",14,76000,"2015-01-12",NA
218543,9,"engineer",14,145000,"2012-04-17","2014-05-16"
28375,1,"customer_service",5,88000,"2011-06-01","2013-08-09"
429582,7,"data_science",6,143000,"2012-08-13","2013-08-23"
369469,1,"sales",20,182000,"2011-07-11","2012-07-20"
512443,6,"customer_service",16,108000,"2013-09-03","2014-10-24"
239266,4,"sales",4,41000,"2012-12-10",NA
455978,2,"customer_service",9,76000,"2012-07-23","2014-08-22"
293844,1,"customer_service",22,128000,"2014-04-29",NA
405912,8,"engineer",25,237000,"2012-04-16","2014-01-31"
863104,8,"engineer",17,2e+05,"2015-12-07",NA
640385,7,"engineer",2,54000,"2011-10-31","2014-06-20"
478474,3,"customer_service",14,56000,"2015-01-05",NA
198056,1,"data_science",4,66000,"2014-05-12",NA
769979,1,"customer_service",27,115000,"2011-12-22","2013-01-18"
737695,5,"engineer",12,152000,"2012-03-05","2015-06-12"
603439,5,"data_science",27,255000,"2014-02-03","2015-02-06"
61256,3,"engineer",14,158000,"2015-02-03",NA
285971,5,"sales",8,103000,"2014-05-05",NA
